Lead_ID,Business_Name,Category,Locality,Landmark,City_Pincode,Est_Monthly_Revenue,Avg_Ticket_Size,Google_Rating,Current_Online_Status,Decision_Maker,Contact_Reference,Key_Vulnerability,SahayShakti_Pitch_Hook,Lead_Priority,Outreach_Status
SST-ROH-1083,Dr. Chopra Diabetes & Endocrinology Clinic,Dental & Healthcare Clinics,Sector 15 Main Commercial Market,Near KN Katju Marg,"Rohini, Delhi - 110089",Rs. 12.0 - 17.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.8 Stars (180 Reviews),No Website (Only IndiaMART / Sulekha listing),Doctors / Chief Medical Consultants,+91 9895 489 911,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1084,Dr. Bajaj Joint Pain & Arthritis Hub,Dental & Healthcare Clinics,Sector 16 Market,Opposite DTU Hub,"Rohini, Delhi - 110089",Rs. 7.0 - 12.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.6 Stars (179 Reviews),No Website (Only Instagram Profile & WhatsApp link),Doctors / Chief Medical Consultants,+91 9866 624 591,Relies only on walk-ins and outdated Justdial reviews; no digital treatment gallery or doctor credential showcase.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1085,CosmoDent Aesthetic Dentistry & Teeth Whitening,Dental & Healthcare Clinics,Sector 17 Commercial Hub,Near City Centre,"Rohini, Delhi - 110089",Rs. 16.0 - 19.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.7 Stars (278 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Doctors / Chief Medical Consultants,+91 9854 944 704,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1086,Rohini Sleep & Snoring Disorder Clinic,Dental & Healthcare Clinics,Sector 24 Commercial Centre,Near Rithala Metro Link,"Rohini, Delhi - 110085",Rs. 6.0 - 8.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.8 Stars (629 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Doctors / Chief Medical Consultants,+91 9888 877 316,Relies only on walk-ins and outdated Justdial reviews; no digital treatment gallery or doctor credential showcase.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1087,Dr. Bajaj Nephrology & Kidney Wellness,Dental & Healthcare Clinics,Sector 3 Rohini Market,Near Jaipur Golden Hospital,"Rohini, Delhi - 110085",Rs. 7.0 - 12.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.7 Stars (267 Reviews),No Website (Only IndiaMART / Sulekha listing),Doctors / Chief Medical Consultants,+91 9849 950 282,Lacks online appointment booking; losing high-ticket dental implant/Invisalign patients to Clove/Practo competitors.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1088,Dr. Juneja Skin Laser & Anti-Aging Clinic,Dental & Healthcare Clinics,Sector 5 CSC Market,Near Rajiv Gandhi Cancer Institute,"Rohini, Delhi - 110085",Rs. 15.0 - 18.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.8 Stars (364 Reviews),No Website (Only IndiaMART / Sulekha listing),Doctors / Chief Medical Consultants,+91 9882 137 527,Lacks online appointment booking; losing high-ticket dental implant/Invisalign patients to Clove/Practo competitors.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1089,Shree Ganesh Diagnostic & Pathology Care,Dental & Healthcare Clinics,Sector 6 Commercial Complex,Near Ayodhya Chowk,"Rohini, Delhi - 110085",Rs. 7.0 - 9.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.7 Stars (313 Reviews),No Website (Only Justdial & Google Map listing),Doctors / Chief Medical Consultants,+91 9828 755 612,No patient WhatsApp automated reminder system or interactive cost estimator on their profile.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1090,Dr. Sachdeva Dental Implants & Aligners,Dental & Healthcare Clinics,Sector 18 Commercial Hub,Badli Road / Samaypur link,"Rohini, Delhi - 110089",Rs. 12.0 - 15.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.7 Stars (223 Reviews),No Website (Only Justdial & Google Map listing),Doctors / Chief Medical Consultants,+91 9882 128 156,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1091,Dr. Tandon Eye Microsurgery Clinic,Dental & Healthcare Clinics,Sector 22 Market,Near Pocket 4 Market,"Rohini, Delhi - 110086",Rs. 9.0 - 14.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.8 Stars (498 Reviews),No Website (Only Instagram Profile & WhatsApp link),Doctors / Chief Medical Consultants,+91 9843 300 130,Lacks online appointment booking; losing high-ticket dental implant/Invisalign patients to Clove/Practo competitors.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1092,Dr. Chadha Orthopedic Trauma Centre,Dental & Healthcare Clinics,Sector 25 Marble & Commercial Hub,Near Rithala Industrial Area,"Rohini, Delhi - 110085",Rs. 16.0 - 20.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.7 Stars (642 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Doctors / Chief Medical Consultants,+91 9865 790 217,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1093,Blissful Smile Orthodontic Lounge,Dental & Healthcare Clinics,Mangolpuri Marble Market Hub (Rohini Border),Main Outer Ring Road,"Rohini, Delhi - 110083",Rs. 6.0 - 9.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.7 Stars (670 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Doctors / Chief Medical Consultants,+91 9818 944 879,Relies only on walk-ins and outdated Justdial reviews; no digital treatment gallery or doctor credential showcase.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1094,Dr. Wadhwa Child & Adolescent Health Care,Dental & Healthcare Clinics,GT Karnal Road Banquet Belt,Alipur / Rohini Extn,"Rohini, Delhi - 110036",Rs. 14.0 - 16.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.4 Stars (92 Reviews),No Website (Only IndiaMART / Sulekha listing),Doctors / Chief Medical Consultants,+91 9887 899 408,No patient WhatsApp automated reminder system or interactive cost estimator on their profile.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1095,Dr. Goel Gastro & Laparoscopy Consultation,Dental & Healthcare Clinics,Pitampura Commercial Hub,Near Netaji Subhash Place / Rani Bagh,"Rohini, Delhi - 110034",Rs. 7.0 - 13.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.5 Stars (524 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Doctors / Chief Medical Consultants,+91 9830 429 367,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1096,Divine Care Homeopathy & Wellness Hub,Dental & Healthcare Clinics,Sector 7 Market,Near Rohini West Metro Station,"Rohini, Delhi - 110085",Rs. 15.0 - 17.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.6 Stars (631 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Doctors / Chief Medical Consultants,+91 9831 440 189,Relies only on walk-ins and outdated Justdial reviews; no digital treatment gallery or doctor credential showcase.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1097,Dr. Gupta's Multispeciality Dental & Implant Care (Branch 2),Dental & Healthcare Clinics,Sector 8 Main Market,Near Rohini East Metro Station,"Rohini, Delhi - 110085",Rs. 18.0 - 20.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.8 Stars (220 Reviews),No Website (Only Instagram Profile & WhatsApp link),Doctors / Chief Medical Consultants,+91 9884 411 673,Relies only on walk-ins and outdated Justdial reviews; no digital treatment gallery or doctor credential showcase.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1098,Sai Mobident Super-Speciality Dental (Branch 2),Dental & Healthcare Clinics,Sector 9 Commercial Complex,Near DC Chowk,"Rohini, Delhi - 110085",Rs. 15.0 - 17.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.7 Stars (376 Reviews),No Website (Only Justdial & Google Map listing),Doctors / Chief Medical Consultants,+91 9890 439 106,No patient WhatsApp automated reminder system or interactive cost estimator on their profile.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1099,Agrawal Orthodontic & Cosmetic Dental Clinic (Branch 2),Dental & Healthcare Clinics,Sector 11 Market,Near G3S Mall & Garg Trade Centre,"Rohini, Delhi - 110085",Rs. 8.0 - 13.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.9 Stars (271 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Doctors / Chief Medical Consultants,+91 9872 751 691,Lacks online appointment booking; losing high-ticket dental implant/Invisalign patients to Clove/Practo competitors.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1100,Rohini Advanced Orthodontics & Root Canal Centre (Branch 2),Dental & Healthcare Clinics,Sector 13 Central Market,Ring Road / Bhagwan Mahavir Hospital Road,"Rohini, Delhi - 110085",Rs. 17.0 - 23.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.4 Stars (462 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Doctors / Chief Medical Consultants,+91 9835 380 651,Lacks online appointment booking; losing high-ticket dental implant/Invisalign patients to Clove/Practo competitors.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1101,Smile Craft Aesthetic & Dental Lounge (Branch 2),Dental & Healthcare Clinics,Sector 14 Prashant Vihar,Near Fun Cinema / Outer Ring Road,"Rohini, Delhi - 110085",Rs. 18.0 - 24.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.8 Stars (443 Reviews),No Website (Only Instagram Profile & WhatsApp link),Doctors / Chief Medical Consultants,+91 9863 740 733,Lacks online appointment booking; losing high-ticket dental implant/Invisalign patients to Clove/Practo competitors.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1102,Dr. Batra's Advanced Dental Solutions (Branch 2),Dental & Healthcare Clinics,Sector 15 Main Commercial Market,Near KN Katju Marg,"Rohini, Delhi - 110089",Rs. 12.0 - 14.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.3 Stars (242 Reviews),No Website (Only Instagram Profile & WhatsApp link),Doctors / Chief Medical Consultants,+91 9848 973 946,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1103,Elite Smiles Maxillofacial & Implant Hospital (Branch 2),Dental & Healthcare Clinics,Sector 16 Market,Opposite DTU Hub,"Rohini, Delhi - 110089",Rs. 7.0 - 12.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.8 Stars (330 Reviews),No Website (Only Instagram Profile & WhatsApp link),Doctors / Chief Medical Consultants,+91 9877 500 760,Lacks online appointment booking; losing high-ticket dental implant/Invisalign patients to Clove/Practo competitors.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1104,Dr. Verma ENT & Allergy Care Clinic (Branch 2),Dental & Healthcare Clinics,Sector 17 Commercial Hub,Near City Centre,"Rohini, Delhi - 110089",Rs. 13.0 - 18.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.3 Stars (401 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Doctors / Chief Medical Consultants,+91 9870 391 429,Relies only on walk-ins and outdated Justdial reviews; no digital treatment gallery or doctor credential showcase.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1105,Rohini Fertility & Women's Health Clinic (Branch 2),Dental & Healthcare Clinics,Sector 24 Commercial Centre,Near Rithala Metro Link,"Rohini, Delhi - 110085",Rs. 9.0 - 15.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.8 Stars (548 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Doctors / Chief Medical Consultants,+91 9818 339 822,Relies only on walk-ins and outdated Justdial reviews; no digital treatment gallery or doctor credential showcase.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
